 1.715543		-1.177868		-0.312288		 3.514663		 8.993803
 0.809463		-1.236765		-0.171861		 3.569035		 9.104482
-0.086942		-1.085961		-0.060206		 3.653564		 9.123174
-0.923941		-0.742204		 0.046928		 3.763153		 9.053060
-1.659540		-0.237218		 0.184991		 3.898000		 8.897241
-2.265269		 0.384420		 0.393022		 4.063806		 8.657285
-2.729452		 1.069429		 0.705500		 4.268211		 8.331419
-3.056873		 1.761536		 1.146079		 4.515215		 7.913109
-3.264966		 2.407359		 1.724319		 4.799966		 7.390783
-3.377646		 2.960936		 2.434897		 5.105589		 6.749282
-3.418468		 3.386155		 3.258106		 5.402556		 5.973485
-3.404762		 3.657603		 4.160779		 5.650594		 5.054304
-3.344248		 3.761213		 5.097879		 5.803181		 3.996507
-3.235257		 3.695996		 6.016041		 5.814808		 2.826329
-3.070875		 3.476775		 6.860427		 5.650348		 1.595254
-2.845899		 3.135825		 7.584603		 5.294077		 0.376185
-2.563808		 2.720329		 8.160353		 4.754561		-0.748841
-2.240321		 2.284209		 8.582743		 4.062804		-1.705379
-1.901487		 1.876646		 8.867597		 3.264586		-2.440518
-1.577084		 1.532207		 9.042943		 2.410992		-2.928673
-1.292331		 1.266738		 9.139153		 1.551109		-3.169040
-1.061348		 1.079760		 9.182023		 0.728323		-3.178603
-0.884426		 0.961021		 9.190168		-0.020805		-2.985112
-0.749410		 0.897763		 9.175569		-0.666832		-2.622308
-0.636060		 0.880046		 9.145344		-1.188028		-2.127416
-0.521660		 0.902989		 9.103417		-1.571344		-1.539690
-0.386101		 0.966252		 9.051616		-1.813253		-0.898814
-0.215222		 1.071957		 8.990319		-1.919851		-0.242662
-0.001924		 1.222403		 8.918885		-1.905905		 0.395349
 0.254622		 1.418502		 8.835957		-1.792932		 0.988664
 0.550972		 1.659219		 8.739656		-1.606672		 1.519124
 0.881745		 1.941811		 8.627564		-1.374417		 1.977307
 1.241669		 2.262399		 8.496499		-1.122592		 2.361766
 1.626974		 2.616489		 8.342085		-0.874833		 2.677460
 2.036072		 2.999169		 8.158224		-0.650616		 2.933791
 2.469624		 3.404889		 7.936597		-0.464379		 3.142570
 2.930154		 3.826819		 7.666343		-0.324978		 3.316118
 3.421338		 4.255856		 7.334122		-0.235371		 3.465614
 3.947020		 4.679359		 6.924785		-0.192437		 3.599772
 4.509926		 5.079785		 6.422935		-0.186994		 3.723963
 5.110062		 5.433494		 5.815615		-0.204184		 3.840026
 5.742944		 5.710180		 5.096242		-0.224571		 3.947079
 6.398016		 5.873546		 4.269432		-0.226398		 4.043564
 7.057913		 5.883821		 3.355708		-0.189355		 4.130334
 7.699174		 5.702438		 2.394344		-0.099760		 4.213783
 8.294416		 5.298466		 1.442433		 0.043940		 4.307142
 8.815098		 4.655705		 0.569246		 0.227708		 4.428061
 9.233601		 3.779089		-0.153091		 0.423540		 4.592189
 9.524147		 2.699165		-0.660043		 0.598202		 4.805487
 9.663510		 1.473346		-0.903950		 0.727947		 5.060285
 9.632622		 0.182002		-0.861649		 0.813942		 5.338999
 9.418421		-1.082409		-0.540942		 0.890595		 5.624437
 9.013627		-2.232275		 0.014895		 1.020775		 5.909720
 8.413153		-3.202410		 0.727449		 1.278077		 6.199548
 7.609185		-3.960513		 1.491006		 1.722971		 6.500157
 6.589459		-4.505518		 2.187232		 2.381754		 6.803703
 5.343010		-4.854954		 2.702987		 3.234008		 7.077122
 3.874566		-5.027724		 2.947871		 4.210481		 7.263308
 2.223281		-5.030554		 2.870740		 5.202913		 7.296561
 0.474874		-4.854759		 2.474659		 6.087912		 7.127252
-1.245780		-4.485301		 1.825247		 6.762519		 6.743608
-2.804695		-3.917697		 1.043097		 7.178476		 6.176507
-4.096854		-3.173650		 0.275989		 7.356109		 5.482807
-5.070168		-2.306916		-0.339835		 7.368488		 4.718708
-5.725030		-1.396693		-0.711591		 7.305925		 3.920475
-6.096598		-0.532370		-0.803193		 7.241466		 3.100417
-6.233196		 0.203523		-0.630868		 7.212389		 2.254351
-6.179670		 0.748839		-0.249409		 7.220120		 1.373265
-5.968284		 1.070026		 0.263909		 7.242259		 0.454354
-5.616503		 1.165590		 0.825100		 7.248415		-0.491140
-5.130247		 1.065571		 1.358501		 7.213413		-1.435087
-4.510941		 0.826925		 1.809876		 7.124398		-2.335692
-3.764105		 0.524370		 2.154720		 6.981205		-3.145894
-2.906640		 0.237590		 2.398809		 6.791793		-3.823821
-1.970125		 0.037712		 2.570491		 6.566001		-4.341423
-0.998950		-0.023144		 2.707728		 6.310569		-4.688696
-0.044190		 0.083328		 2.844932		 6.026784		-4.873160
 0.844257		 0.362466		 3.003953		 5.710540		-4.915891
 1.624537		 0.801149		 3.190870		 5.353869		-4.845949
 2.266988		 1.373543		 3.397656		 4.947148		-4.694736
 2.755230		 2.046337		 3.606465		 4.481568		-4.491301
 3.084951		 2.782794		 3.794496		 3.951670		-4.259062
 3.261584		 3.545687		 3.938254		 3.357740		-4.014134
 3.297947		 4.299557		 4.016917		 2.707701		-3.765193
 3.212424		 5.012739		 4.014915		 2.017945		-3.514680
 3.027737		 5.659384		 3.923785		 1.312601		-3.260960
 2.769911		 6.221322		 3.743125		 0.621058		-3.000898
 2.466932		 6.689283		 3.480365		-0.025873		-2.732206
 2.146837		 7.062965		 3.149281		-0.600185		-2.455009
 1.835437		 7.349715		 2.767582		-1.080159		-2.172348
 1.554179		 7.562090		 2.354251		-1.452242		-1.889650
 1.318699		 7.714960		 1.927299		-1.711168		-1.613527
 1.138400		 7.822901		 1.502354		-1.858705		-1.350344
 1.017005		 7.898372		 1.092113		-1.901767		-1.104950
 0.953783		 7.950823		 0.706401		-1.850500		-0.879844
 0.945084		 7.986605		 0.352540		-1.716756		-0.674833
 0.985813		 8.009363		 0.035739		-1.513048		-0.487154
 1.070619		 8.020637		-0.240623		-1.251943		-0.311938
 1.194705		 8.020457		-0.474874		-0.945721		-0.142856
 1.354240		 8.007796		-0.667027		-0.606150		 0.027182
 1.546434		 7.980844		-0.818797		-0.244300		 0.205408
 1.769377		 7.937120		-0.933557		 0.129684		 0.398738
 2.021736		 7.873424		-1.016199		 0.506805		 0.613492
 2.302373		 7.785687		-1.072836		 0.879405		 0.855314
 2.609943		 7.668742		-1.110381		 1.241256		 1.129210
 2.942458		 7.516059		-1.135984		 1.587503		 1.439666
 3.296792		 7.319503		-1.156383		 1.914426		 1.790733
 3.668101		 7.069201		-1.177176		 2.219013		 2.185994
 4.049092		 6.753651		-1.202054		 2.498407		 2.628314
 4.429185		 6.360255		-1.232034		 2.749308		 3.119302
 4.793612		 5.876521		-1.264779		 2.967513		 3.658425
 5.122704		 5.292130		-1.294153		 3.147851		 4.241835
 5.391696		 4.601991		-1.310264		 3.284816		 4.861127
 5.571544		 3.810019		-1.300380		 3.374145		 5.502462
 5.631163		 2.932842		-1.251054		 3.415285		 6.146677
 5.541145		 2.002075		-1.151578		 3.414099		 6.770882
 5.278418		 1.063627		-0.998283		 3.384478		 7.351511
 4.830734		 0.173267		-0.798334		 3.347316		 7.867869
 4.199842		-0.610727		-0.571060		 3.326065		 8.304631
 3.402842		-1.235525		-0.345083		 3.339946		 8.652184
 2.471978		-1.659835		-0.150931		 3.397745		 8.905093
 1.453206		-1.857116		-0.010859		 3.495578		 9.060272
 0.403219		-1.816803		 0.070637		 3.620333		 9.116288
-0.615925		-1.545124		 0.111763		 3.757521		 9.073779
-1.544783		-1.066098		 0.151366		 3.899517		 8.935692
-2.335666		-0.421638		 0.240207		 4.049667		 8.706105
-2.960058		 0.331018		 0.428825		 4.219961		 8.387648
-3.411664		 1.125266		 0.756417		 4.423618		 7.978708
-3.704109		 1.893290		 1.243934		 4.666422		 7.471822
-3.864324		 2.573879		 1.891947		 4.940529		 6.854194
-3.923876		 3.117780		 2.681746		 5.222440		 6.110724
-3.910667		 3.490046		 3.577803		 5.474973		 5.229641
-3.843022		 3.670550		 4.530783		 5.652443		 4.210252
-3.727575		 3.654519		 5.481808		 5.708470		 3.071091
-3.561541		 3.454067		 6.369382		 5.605649		 1.855172
-3.338660		 3.099686		 7.139331		 5.324992		 0.628389
-3.056558		 2.638936		 7.755522		 4.871560		-0.530793
-2.722295		 2.130089		 8.206842		 4.273270		-1.547492
-2.353589		 1.631513		 8.506698		 3.573109		-2.365617
-1.975433		 1.190694		 8.685206		 2.818610		-2.955765
-1.613989		 0.837312		 8.778175		 2.053320		-3.314159
-1.290481		 0.582258		 8.817823		 1.312656		-3.455706
-1.017093		 0.421549		 8.827893		 0.623618		-3.405797
-0.795642		 0.342513		 8.822999		 0.006374		-3.194022
-0.618739		 0.329809		 8.810459		-0.524100		-2.850720
-0.472599		 0.369783		 8.792835		-0.957186		-2.405710
-0.340521		 0.452682		 8.770067		-1.286665		-1.888052
-0.206168		 0.572977		 8.740879		-1.511188		-1.325868
-0.056000		 0.728422		 8.703513		-1.634692		-0.745722
 0.119454		 0.918632		 8.656053		-1.666354		-0.171529
 0.325471		 1.143741		 8.596504		-1.619957		 0.376710
 0.563886		 1.403517		 8.522722		-1.512712		 0.883968
 0.834298		 1.696961		 8.432234		-1.363764		 1.340755
 1.135373		 2.022257		 8.321927		-1.192607		 1.743039
 1.465929		 2.376861		 8.187641		-1.017625		 2.091605
 1.825669		 2.757520		 8.023700		-0.854859		 2.390967
 2.215523		 3.160095		 7.822463		-0.717060		 2.648045
 2.637621		 3.579098		 7.574012		-0.612964		 2.870752
