4.230037e+00 3.447889e+00 4.412503e+00 6.210728e+00 -3.344828e+00
4.480400e+00 4.400361e+00 4.646075e+00 5.459403e+00 -3.084605e+00
4.584104e+00 5.355437e+00 4.791150e+00 4.611279e+00 -2.829552e+00
4.562067e+00 6.275480e+00 4.810975e+00 3.685929e+00 -2.581500e+00
4.439219e+00 7.125360e+00 4.676235e+00 2.720060e+00 -2.335785e+00
4.244271e+00 7.875502e+00 4.370306e+00 1.765796e+00 -2.087160e+00
4.008560e+00 8.505366e+00 3.893543e+00 8.843089e-01 -1.834874e+00
3.762961e+00 9.005693e+00 3.264893e+00 1.361321e-01 -1.584810e+00
3.533599e+00 9.378215e+00 2.520057e+00 -4.287506e-01 -1.347574e+00
3.338508e+00 9.632939e+00 1.706811e+00 -7.779636e-01 -1.133264e+00
3.187184e+00 9.784352e+00 8.788004e-01 -8.996247e-01 -9.454240e-01
3.083229e+00 9.848048e+00 8.901650e-02 -8.016908e-01 -7.770911e-01
3.028394e+00 9.838407e+00 -6.163016e-01 -5.091789e-01 -6.107700e-01
3.025688e+00 9.767174e+00 -1.202723e+00 -6.023028e-02 -4.221584e-01
3.080061e+00 9.642540e+00 -1.650946e+00 4.986855e-01 -1.858120e-01
3.196829e+00 9.468524e+00 -1.957765e+00 1.118240e+00 1.196183e-01
3.379086e+00 9.244643e+00 -2.134535e+00 1.751787e+00 5.082773e-01
3.625448e+00 8.965853e+00 -2.203540e+00 2.359959e+00 9.865458e-01
3.928780e+00 8.622754e+00 -2.193134e+00 2.913401e+00 1.554326e+00
4.275720e+00 8.202081e+00 -2.132587e+00 3.393209e+00 2.206959e+00
4.646435e+00 7.687736e+00 -2.047408e+00 3.789373e+00 2.936663e+00
5.014212e+00 7.062812e+00 -1.955667e+00 4.098044e+00 3.732827e+00
5.344975e+00 6.313157e+00 -1.865691e+00 4.318773e+00 4.581087e+00
5.597469e+00 5.432797e+00 -1.775542e+00 4.452866e+00 5.461662e+00
5.725267e+00 4.430729e+00 -1.674802e+00 4.503749e+00 6.348035e+00
5.681621e+00 3.337281e+00 -1.549078e+00 4.479358e+00 7.207341e+00
5.427199e+00 2.206975e+00 -1.386883e+00 4.395214e+00 8.003522e+00
4.939105e+00 1.114891e+00 -1.187018e+00 4.275492e+00 8.702851e+00
4.218327e+00 1.459436e-01 -9.629818e-01 4.149587e+00 9.279655e+00
3.293122e+00 -6.197650e-01 -7.408187e-01 4.044348e+00 9.719395e+00
2.217478e+00 -1.120236e+00 -5.492987e-01 3.975948e+00 1.001804e+01
1.065290e+00 -1.319843e+00 -4.057229e-01 3.946958e+00 1.017919e+01
-7.899769e-02 -1.212532e+00 -3.040048e-01 3.951244e+00 1.021130e+01
-1.132631e+00 -8.218579e-01 -2.114071e-01 3.983667e+00 1.012559e+01
-2.027882e+00 -1.986752e-01 -7.604502e-02 4.047839e+00 9.933710e+00
-2.723026e+00 5.844842e-01 1.584352e-01 4.156528e+00 9.644525e+00
-3.207303e+00 1.443083e+00 5.379161e-01 4.324631e+00 9.260756e+00
-3.498291e+00 2.292697e+00 1.088338e+00 4.559289e+00 8.776847e+00
-3.633021e+00 3.059974e+00 1.813211e+00 4.852358e+00 8.179055e+00
-3.656040e+00 3.689173e+00 2.695815e+00 5.177578e+00 7.448189e+00
-3.607864e+00 4.143442e+00 3.702702e+00 5.491932e+00 6.565254e+00
-3.516510e+00 4.402676e+00 4.786478e+00 5.739931e+00 5.520138e+00
-3.393964e+00 4.461228e+00 5.888320e+00 5.860637e+00 4.322424e+00
-3.238484e+00 4.327933e+00 6.942533e+00 5.798001e+00 3.011127e+00
-3.042224e+00 4.028187e+00 7.885318e+00 5.513775e+00 1.657873e+00
-2.801315e+00 3.604614e+00 8.667005e+00 4.999197e+00 3.585561e-01
-2.523518e+00 3.112191e+00 9.262882e+00 4.279811e+00 -7.860639e-01
-2.229096e+00 2.607311e+00 9.676570e+00 3.410387e+00 -1.693036e+00
-1.944295e+00 2.135543e+00 9.933965e+00 2.462442e+00 -2.312854e+00
-1.691316e+00 1.724494e+00 1.007170e+01 1.510467e+00 -2.632907e+00
-1.480321e+00 1.384577e+00 1.012634e+01 6.216053e-01 -2.671313e+00
-1.307069e+00 1.115357e+00 1.012810e+01 -1.501571e-01 -2.467233e+00
-1.156263e+00 9.128137e-01 1.009891e+01 -7.665993e-01 -2.072145e+00
-1.008157e+00 7.739883e-01 1.005312e+01 -1.206117e+00 -1.543265e+00
-8.452149e-01 6.981176e-01 9.999078e+00 -1.463418e+00 -9.383749e-01
-6.564856e-01 6.854309e-01 9.940934e+00 -1.548078e+00 -3.112541e-01
-4.388326e-01 7.353984e-01 9.880187e+00 -1.481951e+00 2.923414e-01
-1.955306e-01 8.456966e-01 9.817025e+00 -1.295707e+00 8.376328e-01
6.655643e-02 1.012238e+00 9.751244e+00 -1.025004e+00 1.302217e+00
3.399525e-01 1.229945e+00 9.682677e+00 -7.068483e-01 1.675823e+00
6.188309e-01 1.493729e+00 9.611126e+00 -3.765953e-01 1.958774e+00
9.002213e-01 1.799273e+00 9.535881e+00 -6.578519e-02 2.159741e+00
1.184255e+00 2.143420e+00 9.454961e+00 1.991869e-01 2.293305e+00
1.473792e+00 2.524146e+00 9.364219e+00 3.977475e-01 2.377681e+00
1.773826e+00 2.940189e+00 9.256429e+00 5.154107e-01 2.432713e+00
2.091004e+00 3.390377e+00 9.120452e+00 5.438667e-01 2.478086e+00
2.433413e+00 3.872714e+00 8.940578e+00 4.810601e-01 2.531607e+00
2.810592e+00 4.383222e+00 8.696146e+00 3.313324e-01 2.607393e+00
3.233500e+00 4.914471e+00 8.361652e+00 1.056094e-01 2.713904e+00
3.713903e+00 5.453755e+00 7.907661e+00 -1.784519e-01 2.851886e+00
4.262585e+00 5.980867e+00 7.303064e+00 -4.964828e-01 3.012633e+00
4.885893e+00 6.465715e+00 6.519405e+00 -8.177666e-01 3.177379e+00
5.580799e+00 6.866632e+00 5.538003e+00 -1.106296e+00 3.319099e+00
6.329945e+00 7.130989e+00 4.359841e+00 -1.323263e+00 3.408089e+00
7.099606e+00 7.200108e+00 3.016168e+00 -1.432146e+00 3.421704e+00
7.843808e+00 7.019282e+00 1.574946e+00 -1.407346e+00 3.355988e+00
8.515174e+00 6.550655e+00 1.369578e-01 -1.245399e+00 3.233278e+00
9.077763e+00 5.783823e+00 -1.180935e+00 -9.743136e-01 3.098596e+00
9.513916e+00 4.739778e+00 -2.269579e+00 -6.539957e-01 3.002448e+00
9.821112e+00 3.468665e+00 -3.046806e+00 -3.627938e-01 2.977368e+00
1.000349e+01 2.045402e+00 -3.464292e+00 -1.721717e-01 3.022132e+00
1.006659e+01 5.652541e-01 -3.504349e+00 -1.190531e-01 3.104404e+00
1.001838e+01 -8.634600e-01 -3.175516e+00 -1.883607e-01 3.181220e+00
9.872312e+00 -2.133278e+00 -2.512972e+00 -3.148202e-01 3.225204e+00
9.646327e+00 -3.156659e+00 -1.581542e+00 -4.042810e-01 3.240352e+00
9.357403e+00 -3.882875e+00 -4.739481e-01 -3.646356e-01 3.258293e+00
9.015530e+00 -4.305138e+00 7.006171e-01 -1.317638e-01 3.319391e+00
8.620869e+00 -4.455779e+00 1.835091e+00 3.192905e-01 3.452021e+00
8.164686e+00 -4.392951e+00 2.842554e+00 9.778846e-01 3.661136e+00
7.632684e+00 -4.184612e+00 3.666685e+00 1.809270e+00 3.928293e+00
7.009371e+00 -3.894513e+00 4.282597e+00 2.766678e+00 4.218439e+00
6.282928e+00 -3.572702e+00 4.690636e+00 3.799870e+00 4.487735e+00
5.450558e+00 -3.251195e+00 4.907621e+00 4.859511e+00 4.689656e+00
4.523851e+00 -2.944435e+00 4.959391e+00 5.898841e+00 4.779635e+00
3.532800e+00 -2.653619e+00 4.876436e+00 6.874811e+00 4.719778e+00
2.526346e+00 -2.373470e+00 4.692255e+00 7.750266e+00 4.484407e+00
1.567694e+00 -2.099295e+00 4.442493e+00 8.497285e+00 4.065546e+00
7.246398e-01 -1.831717e+00 4.162866e+00 9.100268e+00 3.476264e+00
5.770105e-02 -1.577069e+00 3.885424e+00 9.556878e+00 2.750157e+00
-3.899587e-01 -1.343403e+00 3.634743e+00 9.876029e+00 1.936813e+00
-5.980473e-01 -1.134339e+00 3.426372e+00 1.007380e+01 1.094608e+00
-5.697927e-01 -9.441668e-01 3.268524e+00 1.016907e+01 2.826124e-01
-3.291120e-01 -7.567792e-01 3.165834e+00 1.018005e+01 -4.469866e-01
8.420235e-02 -5.488102e-01 3.122744e+00 1.012210e+01 -1.055000e+00
6.204319e-01 -2.952439e-01 3.144697e+00 1.000636e+01 -1.519104e+00
1.226495e+00 2.512526e-02 3.236995e+00 9.839086e+00 -1.834917e+00
1.852353e+00 4.263837e-01 3.402501e+00 9.621360e+00 -2.014226e+00
2.456182e+00 9.149209e-01 3.639577e+00 9.349131e+00 -2.080929e+00
3.007327e+00 1.490868e+00 3.940946e+00 9.013473e+00 -2.065658e+00
3.486673e+00 2.150232e+00 4.293298e+00 8.601030e+00 -2.000158e+00
3.884770e+00 2.886495e+00 4.677001e+00 8.094884e+00 -1.912219e+00
4.198631e+00 3.690937e+00 5.065471e+00 7.476363e+00 -1.821686e+00
4.428429e+00 4.551513e+00 5.424257e+00 6.728447e+00 -1.737884e+00
4.575353e+00 5.450741e+00 5.710617e+00 5.841305e+00 -1.658833e+00
4.641679e+00 6.363659e+00 5.874886e+00 4.819757e+00 -1.572843e+00
4.633328e+00 7.257401e+00 5.865027e+00 3.690968e+00 -1.463057e+00
4.563676e+00 8.093807e+00 5.634789e+00 2.509064e+00 -1.314867e+00
4.455683e+00 8.835144e+00 5.154087e+00 1.352845e+00 -1.124440e+00
4.339098e+00 9.450788e+00 4.418464e+00 3.150282e-01 -9.045063e-01
4.242221e+00 9.921562e+00 3.454318e+00 -5.141098e-01 -6.829076e-01
4.182415e+00 1.023994e+01 2.318380e+00 -1.062643e+00 -4.919365e-01
4.162127e+00 1.040747e+01 1.091719e+00 -1.287619e+00 -3.517770e-01
4.174135e+00 1.043186e+01 -1.310175e-01 -1.179747e+00 -2.560034e-01
4.212793e+00 1.032476e+01 -1.256282e+00 -7.641399e-01 -1.672859e-01
4.282961e+00 1.009876e+01 -2.207876e+00 -9.797273e-02 -2.627363e-02
4.399887e+00 9.763347e+00 -2.940163e+00 7.361812e-01 2.307255e-01
4.580148e+00 9.320697e+00 -3.443571e+00 1.642116e+00 6.539659e-01
4.829652e+00 8.763263e+00 -3.740613e+00 2.524567e+00 1.269402e+00
5.135152e+00 8.074455e+00 -3.874487e+00 3.301940e+00 2.076231e+00
5.461883e+00 7.232886e+00 -3.894561e+00 3.913375e+00 3.049694e+00
5.756487e+00 6.220446e+00 -3.843090e+00 4.319682e+00 4.145137e+00
5.953845e+00 5.033893e+00 -3.746448e+00 4.501016e+00 5.301537e+00
5.987702e+00 3.697698e+00 -3.612933e+00 4.455284e+00 6.445865e+00
5.805037e+00 2.272698e+00 -3.437720e+00 4.199384e+00 7.501314e+00
5.381311e+00 8.534486e-01 -3.213134e+00 3.771357e+00 8.400705e+00
4.730162e+00 -4.490992e-01 -2.939519e+00 3.228380e+00 9.101516e+00
3.901644e+00 -1.533989e+00 -2.630808e+00 2.637170e+00 9.594910e+00
2.969271e+00 -2.333121e+00 -2.311693e+00 2.059421e+00 9.903155e+00
2.012780e+00 -2.820571e+00 -2.008612e+00 1.539619e+00 1.006726e+01
1.104225e+00 -3.007957e+00 -1.740224e+00 1.101006e+00 1.013230e+01
3.006105e-01 -2.932746e+00 -1.512248e+00 7.495806e-01 1.013698e+01
-3.582389e-01 -2.646566e+00 -1.318098e+00 4.817713e-01 1.010946e+01
-8.491917e-01 -2.206690e+00 -1.143663e+00 2.911902e-01 1.006756e+01
-1.164442e+00 -1.670482e+00 -9.733561e-01 1.722632e-01 1.002104e+01
-1.309797e+00 -1.091487e+00 -7.949657e-01 1.209212e-01 9.974098e+00
-1.302533e+00 -5.162953e-01 -6.020792e-01 1.337453e-01 9.927687e+00
-1.168744e+00 1.791461e-02 -3.940356e-01 2.069445e-01 9.881230e+00
-9.402905e-01 4.848620e-01 -1.742002e-01 3.359113e-01 9.833862e+00
-6.516704e-01 8.694657e-01 5.238828e-02 5.154400e-01 9.785112e+00
-3.371834e-01 1.167028e+00 2.811139e-01 7.403231e-01 9.735066e+00
-2.865518e-02 1.381630e+00 5.091212e-01 1.005982e+00 9.684081e+00
2.461546e-01 1.524153e+00 7.357984e-01 1.308896e+00 9.632186e+00
4.645030e-01 1.610266e+00 9.626043e-01 1.646749e+00 9.578286e+00
6.091252e-01 1.658567e+00 1.192578e+00 2.018285e+00 9.519320e+00
6.683966e-01 1.688929e+00 1.429881e+00 2.422936e+00 9.449447e+00
6.363678e-01 1.720968e+00 1.679629e+00 2.860290e+00 9.359333e+00
5.127741e-01 1.772534e+00 1.948121e+00 3.329441e+00 9.235588e+00
3.030368e-01 1.858085e+00 2.243406e+00 3.828264e+00 9.060408e+00
1.819948e-02 1.986852e+00 2.575867e+00 4.352561e+00 8.811468e+00
-3.252832e-01 2.160812e+00 2.958372e+00 4.894964e+00 8.462223e+00
-7.059366e-01 2.372670e+00 3.405316e+00 5.443368e+00 7.982864e+00
-1.097763e+00 2.604359e+00 3.929957e+00 5.978752e+00 7.342451e+00
-1.470720e+00 2.826973e+00 4.539730e+00 6.472613e+00 6.513050e+00
-1.791242e+00 3.003451e+00 5.230106e+00 6.885029e+00 5.476774e+00
-2.023487e+00 3.095402e+00 5.978985e+00 7.165343e+00 4.235876e+00
-2.132735e+00 3.074424e+00 6.745200e+00 7.257717e+00 2.823771e+00
-2.092522e+00 2.935507e+00 7.474811e+00 7.112171e+00 1.311569e+00
-1.895300e+00 2.706195e+00 8.115518e+00 6.697848e+00 -1.968085e-01
-1.562766e+00 2.443619e+00 8.633054e+00 6.012016e+00 -1.583579e+00
-1.149118e+00 2.216399e+00 9.019390e+00 5.080000e+00 -2.743254e+00
-7.320103e-01 2.078453e+00 9.287245e+00 3.947807e+00 -3.602692e+00
-3.921264e-01 2.048421e+00 9.456073e+00 2.674276e+00 -4.125920e+00
-1.886113e-01 2.105570e+00 9.540684e+00 1.327632e+00 -4.305968e+00
-1.398138e-01 2.203530e+00 9.549200e+00 -1.496006e-02 -4.153695e+00
-2.166542e-01 2.294266e+00 9.487947e+00 -1.270252e+00 -3.692374e+00
-3.513610e-01 2.350312e+00 9.366288e+00 -2.357779e+00 -2.959774e+00
-4.584634e-01 2.374683e+00 9.196764e+00 -3.213038e+00 -2.012801e+00
-4.595965e-01 2.394973e+00 8.991305e+00 -3.799244e+00 -9.277762e-01
-3.022651e-01 2.447057e+00 8.757122e+00 -4.112483e+00 2.072685e-01
3.319281e-02 2.558585e+00 8.494907e+00 -4.178760e+00 1.306207e+00
5.376714e-01 2.739921e+00 8.199564e+00 -4.045125e+00 2.298622e+00
1.183326e+00 2.983875e+00 7.862266e+00 -3.768490e+00 3.138542e+00
1.934181e+00 3.270714e+00 7.472676e+00 -3.405306e+00 3.806102e+00
2.753995e+00 3.574043e+00 7.020881e+00 -3.003924e+00 4.303451e+00
3.610416e+00 3.864892e+00 6.499169e+00 -2.600192e+00 4.647770e+00
4.475986e+00 4.113626e+00 5.904009e+00 -2.216019e+00 4.864222e+00
5.327235e+00 4.290600e+00 5.238407e+00 -1.860366e+00 4.980606e+00
6.143161e+00 4.366885e+00 4.514395e+00 -1.532065e+00 5.024361e+00
6.904084e+00 4.315942e+00 3.754958e+00 -1.223894e+00 5.021597e+00
7.591354e+00 4.116501e+00 2.994362e+00 -9.271870e-01 4.997184e+00
8.187777e+00 3.756143e+00 2.276071e+00 -6.358602e-01 4.974728e+00
8.678224e+00 3.234688e+00 1.648105e+00 -3.485187e-01 4.975549e+00
9.049805e+00 2.566404e+00 1.156656e+00 -6.753064e-02 5.016696e+00
9.291396e+00 1.780285e+00 8.393165e-01 2.050716e-01 5.109037e+00
9.392748e+00 9.179792e-01 7.191713e-01 4.735076e-01 5.256804e+00
9.343530e+00 2.921295e-02 8.003881e-01 7.533671e-01 5.459176e+00
9.132307e+00 -8.348715e-01 1.065583e+00 1.073125e+00 5.712802e+00
8.745311e+00 -1.629129e+00 1.475311e+00 1.470440e+00 6.012951e+00
8.165265e+00 -2.320292e+00 1.970187e+00 1.983605e+00 6.351284e+00
7.371591e+00 -2.888917e+00 2.475896e+00 2.640173e+00 6.710202e+00
6.344289e+00 -3.326243e+00 2.910875e+00 3.445354e+00 7.056241e+00
5.073666e+00 -3.627109e+00 3.196464e+00 4.372849e+00 7.336808e+00
3.575855e+00 -3.782538e+00 3.269952e+00 5.361564e+00 7.484733e+00
